iteration,loss,epoch
234,27.243804931640625,0
234,27.242740631103516,0
235,26.9925479888916,0
235,26.949785232543945,0
235,26.921306610107422,0
235,26.8742733001709,0
235,26.80280876159668,0
236,27.462963104248047,0
236,27.417831420898438,0
236,27.381200790405273,0
236,27.356063842773438,0
236,27.311002731323242,0
237,27.085391998291016,0
237,27.05908966064453,0
237,27.0456485748291,0
237,27.026206970214844,0
237,26.998722076416016,0
238,26.807334899902344,0
238,26.757719039916992,0
238,26.749425888061523,0
238,26.716976165771484,0
238,26.672637939453125,0
239,26.630489349365234,0
239,26.59832000732422,0
239,26.580883026123047,0
239,26.549213409423828,0
239,26.519132614135742,0
240,25.9984130859375,0
240,25.98235321044922,0
240,25.97332000732422,0
240,25.950584411621094,0
240,25.915630340576172,0
241,27.338363647460938,0
241,27.314985275268555,0
241,27.291854858398438,0
241,27.2580623626709,0
241,27.241260528564453,0
242,26.30504608154297,0
242,26.30862045288086,0
242,26.320905685424805,0
242,26.273284912109375,0
242,26.253114700317383,0
243,26.62403106689453,0
243,26.604496002197266,0
243,26.58156967163086,0
243,26.573049545288086,0
243,26.52892303466797,0
244,26.686649322509766,0
244,26.684673309326172,0
244,26.65488052368164,0
244,26.642480850219727,0
244,26.631271362304688,0
245,25.527629852294922,0
245,25.53342628479004,0
245,25.50779914855957,0
245,25.491680145263672,0
245,25.4859676361084,0
246,26.39336585998535,0
246,26.346633911132812,0
246,26.33730697631836,0
246,26.31795883178711,0
246,26.290119171142578,0
247,26.164886474609375,0
247,26.142391204833984,0
247,26.105121612548828,0
247,26.0982608795166,0
247,26.074983596801758,0
248,25.81529998779297,0
248,25.784395217895508,0
248,25.769306182861328,0
248,25.774351119995117,0
248,25.742897033691406,0
249,26.358606338500977,0
249,26.332983016967773,0
249,26.343650817871094,0
249,26.30813217163086,0
249,26.304954528808594,0
250,26.164108276367188,0
250,26.125402450561523,0
250,26.170509338378906,0
250,26.10722541809082,0
250,26.058481216430664,0
251,26.49063491821289,0
251,26.526992797851562,0
251,26.533519744873047,0
251,26.427852630615234,0
251,26.42691421508789,0
252,25.507659912109375,0
252,25.46367073059082,0
252,25.481761932373047,0
252,25.47042465209961,0
252,25.467369079589844,0
253,26.040863037109375,0
253,26.016693115234375,0
253,26.04070281982422,0
253,25.980976104736328,0
253,26.010051727294922,0
254,25.412628173828125,0
254,25.37550163269043,0
254,25.40340805053711,0
254,25.378299713134766,0
254,25.349884033203125,0
255,25.528987884521484,0
255,25.56915283203125,0
255,25.50647735595703,0
255,25.541048049926758,0
255,25.528507232666016,0
256,25.39773941040039,0
256,25.358570098876953,0
256,25.3826904296875,0
256,25.33679962158203,0
256,25.315895080566406,0
257,25.54417610168457,0
257,25.566486358642578,0
257,25.548404693603516,0
257,25.491153717041016,0
257,25.47309684753418,0
258,25.90572738647461,0
258,25.90102767944336,0
258,25.88149642944336,0
258,25.87845230102539,0
258,25.86989974975586,0
259,25.043304443359375,0
259,25.068923950195312,0
259,24.996177673339844,0
259,24.997732162475586,0
259,25.01483726501465,0
260,26.058361053466797,0
260,26.039287567138672,0
260,26.05902671813965,0
260,26.013961791992188,0
260,25.990934371948242,0
261,25.16390609741211,0
261,25.1424560546875,0
261,25.169673919677734,0
261,25.122095108032227,0
261,25.099349975585938,0
262,25.15818977355957,0
262,25.137161254882812,0
262,25.125518798828125,0
262,25.11954116821289,0
262,25.046926498413086,0
263,25.80399513244629,0
263,25.834796905517578,0
263,25.786113739013672,0
263,25.77362632751465,0
263,25.755775451660156,0
264,25.026912689208984,0
264,24.975841522216797,0
264,24.998262405395508,0
264,24.982723236083984,0
264,24.96320152282715,0
265,25.516632080078125,0
265,25.552696228027344,0
265,25.51113510131836,0
265,25.470691680908203,0
265,25.455322265625,0
266,25.21482276916504,0
266,25.20702362060547,0
266,25.232927322387695,0
266,25.244369506835938,0
266,25.259017944335938,0
267,24.876304626464844,0
267,24.892139434814453,0
267,24.843475341796875,0
267,24.866077423095703,0
267,24.794055938720703,0
268,25.183792114257812,0
268,25.22410011291504,0
268,25.20699691772461,0
268,25.14368438720703,0
268,25.08453941345215,0
269,25.226818084716797,0
269,25.205467224121094,0
269,25.240196228027344,0
269,25.13885498046875,0
269,25.133089065551758,0
270,24.105337142944336,0
270,24.06000518798828,0
270,24.042226791381836,0
270,24.002323150634766,0
270,23.994718551635742,0
271,24.728322982788086,0
271,24.667085647583008,0
271,24.672679901123047,0
271,24.653278350830078,0
271,24.58950424194336,0
272,24.291675567626953,0
272,24.244098663330078,0
272,24.290512084960938,0
272,24.301530838012695,0
272,24.247446060180664,0
273,24.23992156982422,0
273,24.241653442382812,0
273,24.231327056884766,0
273,24.170955657958984,0
273,24.208955764770508,0
274,24.360321044921875,0
274,24.30780792236328,0
274,24.336332321166992,0
274,24.32363510131836,0
274,24.244876861572266,0
275,24.486560821533203,0
275,24.469806671142578,0
275,24.414249420166016,0
275,24.426271438598633,0
275,24.373355865478516,0
276,24.30748176574707,0
276,24.266658782958984,0
276,24.25012969970703,0
276,24.260364532470703,0
276,24.21694564819336,0
277,24.183456420898438,0
277,24.17214012145996,0
277,24.116558074951172,0
277,24.1221923828125,0
277,24.045612335205078,0
278,24.542800903320312,0
278,24.56576919555664,0
278,24.51107406616211,0
278,24.53744888305664,0
278,24.51007843017578,0
279,23.619991302490234,0
279,23.632892608642578,0
279,23.60308265686035,0
279,23.606781005859375,0
279,23.50323486328125,0
280,24.120620727539062,0
280,24.175228118896484,0
280,24.08104705810547,0
280,24.107391357421875,0
280,24.055904388427734,0
281,24.677001953125,0
281,24.69183921813965,0
281,24.590593338012695,0
281,24.619293212890625,0
281,24.563753128051758,0
282,24.368511199951172,0
282,24.49538230895996,0
282,24.35356903076172,0
282,24.363906860351562,0
282,24.285327911376953,0
283,24.38043975830078,0
283,24.40534782409668,0
283,24.381057739257812,0
283,24.32803726196289,0
283,24.31612777709961,0
284,23.954959869384766,0
284,23.86109733581543,0
284,23.862712860107422,0
284,23.869386672973633,0
284,23.782161712646484,0
285,24.050186157226562,0
285,24.108489990234375,0
285,24.131935119628906,0
285,23.99039077758789,0
285,23.988168716430664,0
286,23.770843505859375,0
286,23.698192596435547,0
286,23.667884826660156,0
286,23.676380157470703,0
286,23.661476135253906,0
287,23.995391845703125,0
287,23.94457244873047,0
287,23.90093994140625,0
287,23.949695587158203,0
287,23.908302307128906,0
288,23.635055541992188,0
288,23.641502380371094,0
288,23.639070510864258,0
288,23.605077743530273,0
288,23.58404541015625,0
289,23.472766876220703,0
289,23.50459098815918,0
289,23.44318389892578,0
289,23.474197387695312,0
289,23.45022964477539,0
290,25.575960159301758,0
290,25.56039810180664,0
290,25.426231384277344,0
290,25.349773406982422,0
290,25.40762710571289,0
291,29.202632904052734,0
291,29.09758758544922,0
291,28.952220916748047,0
291,28.654281616210938,0
291,28.321739196777344,0
292,26.595659255981445,0
292,26.365772247314453,0
292,26.323640823364258,0
292,26.10796356201172,0
292,25.84955406188965,0
293,25.949546813964844,0
293,25.584043502807617,0
293,25.293228149414062,0
293,25.15169334411621,0
293,25.262001037597656,0
294,25.732311248779297,0
294,25.611299514770508,0
294,25.625778198242188,0
294,25.665510177612305,0
294,25.433982849121094,0
295,25.828102111816406,0
295,25.55253791809082,0
295,25.436614990234375,0
295,25.407424926757812,0
295,25.417234420776367,0
296,25.67340850830078,0
296,25.485179901123047,0
296,25.392812728881836,0
296,25.300090789794922,0
296,25.396690368652344,0
297,24.06258201599121,0
297,24.046287536621094,0
297,23.9239501953125,0
297,24.00757598876953,0
297,24.04785919189453,0
298,24.175228118896484,0
298,23.97185516357422,0
298,24.065765380859375,0
298,24.04714584350586,0
298,23.975088119506836,0
299,24.717403411865234,0
299,24.637130737304688,0
299,24.54153823852539,0
299,24.6090087890625,0
299,24.74898910522461,0
300,23.23354721069336,0
300,23.201679229736328,0
300,23.150592803955078,0
300,23.13578987121582,0
300,23.14173126220703,0
301,21.486270904541016,0
301,21.501449584960938,0
301,21.41105079650879,0
301,21.297643661499023,0
301,21.351104736328125,0
302,22.85673713684082,0
302,22.672025680541992,0
302,22.752288818359375,0
302,22.766315460205078,0
302,22.618080139160156,0
303,21.266632080078125,0
303,21.240848541259766,0
303,21.083572387695312,0
303,21.08036231994629,0
303,21.016204833984375,0
304,22.92251968383789,0
304,23.043067932128906,0
304,22.956768035888672,0
304,22.99271011352539,0
304,22.923870086669922,0
305,24.170833587646484,0
305,24.153751373291016,0
305,24.058799743652344,0
305,24.08428382873535,0
305,24.13379669189453,0
306,24.6881103515625,0
306,24.72828483581543,0
306,24.80117416381836,0
306,24.634788513183594,0
306,24.65247917175293,0
307,22.116863250732422,0
307,22.173683166503906,0
307,22.13106918334961,0
307,22.248252868652344,0
307,22.15382957458496,0
308,23.357566833496094,0
308,23.39825439453125,0
308,23.312482833862305,0
308,23.306171417236328,0
308,23.321712493896484,0
309,22.304109573364258,0
309,22.32189178466797,0
309,22.361034393310547,0
309,22.227813720703125,0
309,22.294687271118164,0
310,23.760921478271484,0
310,23.69816780090332,0
310,23.633481979370117,0
310,23.710338592529297,0
310,23.627830505371094,0
311,20.511030197143555,0
311,20.582683563232422,0
311,20.58573341369629,0
311,20.583953857421875,0
311,20.475234985351562,0
312,23.37947654724121,0
312,23.272348403930664,0
312,23.164695739746094,0
312,23.233068466186523,0
312,23.227285385131836,0
313,23.08834457397461,0
313,23.02927017211914,0
313,23.026622772216797,0
313,23.031877517700195,0
313,22.923179626464844,0
314,22.510215759277344,0
314,22.44743537902832,0
314,22.31203842163086,0
314,22.358121871948242,0
314,22.304641723632812,0
315,22.71133804321289,0
315,22.700286865234375,0
315,22.699636459350586,0
315,22.731719970703125,0
315,22.603981018066406,0
316,21.738943099975586,0
316,21.727256774902344,0
316,21.803890228271484,0
316,21.78683853149414,0
316,21.679372787475586,0
317,22.055458068847656,0
317,22.087629318237305,0
317,22.004039764404297,0
317,22.042516708374023,0
317,21.943822860717773,0
318,21.414470672607422,0
318,21.47809410095215,0
318,21.43974494934082,0
318,21.386919021606445,0
318,21.330291748046875,0
319,20.641952514648438,0
319,20.76852798461914,0
319,20.636220932006836,0
319,20.608657836914062,0
319,20.693897247314453,0
320,22.920921325683594,0
320,22.853870391845703,0
320,22.92110824584961,0
320,22.84064483642578,0
320,22.829933166503906,0
321,22.727542877197266,0
321,22.847209930419922,0
321,22.742752075195312,0
321,22.92848777770996,0
321,22.79898452758789,0
322,22.113327026367188,0
322,22.097869873046875,0
322,22.03763198852539,0
322,22.121986389160156,0
322,21.974340438842773,0
323,22.504060745239258,0
323,22.398252487182617,0
323,22.476041793823242,0
323,22.520355224609375,0
323,22.43308448791504,0
324,22.04529571533203,0
324,21.98784065246582,0
324,21.961402893066406,0
324,22.124073028564453,0
324,22.008743286132812,0
325,21.388545989990234,0
325,21.58594512939453,0
325,21.50696563720703,0
325,21.396286010742188,0
325,21.44594955444336,0
326,22.079364776611328,0
326,22.162771224975586,0
326,22.13286590576172,0
326,22.160335540771484,0
326,22.06365203857422,0
327,20.049524307250977,0
327,20.08305549621582,0
327,20.04694938659668,0
327,20.02072525024414,0
327,19.9719295501709,0
328,23.354576110839844,0
328,23.304933547973633,0
328,23.294187545776367,0
328,23.226055145263672,0
328,23.366649627685547,0
329,21.399578094482422,0
329,21.510780334472656,0
329,21.38420867919922,0
329,21.521564483642578,0
329,21.540456771850586,0
330,22.990009307861328,0
330,22.935169219970703,0
330,22.883869171142578,0
330,22.898733139038086,0
330,22.912824630737305,0
331,24.307369232177734,0
331,24.47206687927246,0
331,24.339786529541016,0
331,24.387664794921875,0
331,24.3832950592041,0
332,27.269145965576172,0
332,27.22949981689453,0
332,27.154224395751953,0
332,26.981252670288086,0
332,26.912593841552734,0
333,33.51469039916992,0
333,32.96636199951172,0
333,32.72443389892578,0
333,32.33005142211914,0
333,31.946088790893555,0
334,32.472869873046875,0
334,32.16471481323242,0
334,31.86157989501953,0
334,31.690536499023438,0
334,31.614704132080078,0
335,31.82038688659668,0
335,31.6065673828125,0
335,31.646207809448242,0
335,31.510784149169922,0
335,31.131919860839844,0
336,29.371665954589844,0
336,29.16786766052246,0
336,29.019691467285156,0
336,28.89125633239746,0
336,28.95499038696289,0
337,29.47718620300293,0
337,29.494361877441406,0
337,29.242586135864258,0
337,29.42111587524414,0
337,29.26934242248535,0
338,28.577913284301758,0
338,28.386280059814453,0
338,28.49305534362793,0
338,28.379419326782227,0
338,28.37061309814453,0
339,28.188392639160156,0
339,28.246137619018555,0
339,28.208343505859375,0
339,27.909868240356445,0
339,28.003082275390625,0
340,26.926115036010742,0
340,26.8687686920166,0
340,26.838088989257812,0
340,26.83108901977539,0
340,26.79037094116211,0
341,27.214073181152344,0
341,27.165912628173828,0
341,27.23456382751465,0
341,27.031543731689453,0
341,27.21459197998047,0
342,28.361740112304688,0
342,28.493038177490234,0
342,28.38257598876953,0
342,28.285030364990234,0
342,28.284011840820312,0
343,27.91143798828125,0
343,27.853540420532227,0
343,27.68560028076172,0
343,27.98588752746582,0
343,27.65239715576172,0
344,28.23263931274414,0
344,28.237049102783203,0
344,28.055625915527344,0
344,28.173397064208984,0
344,28.063447952270508,0
345,26.723865509033203,0
345,26.754892349243164,0
345,26.955263137817383,0
345,26.799564361572266,0
345,26.64097785949707,0
346,27.595947265625,0
346,27.368322372436523,0
346,27.419780731201172,0
346,27.350025177001953,0
346,27.44815444946289,0
347,25.32042121887207,0
347,25.276737213134766,0
347,25.564470291137695,0
347,25.45551300048828,0
347,25.3570613861084,0
348,26.00867462158203,0
348,25.97772216796875,0
348,25.81918716430664,0
348,25.983341217041016,0
348,26.005756378173828,0
349,23.684226989746094,0
349,23.70069122314453,0
349,23.568626403808594,0
349,23.515947341918945,0
349,23.574661254882812,0
350,24.21564292907715,0
350,24.124420166015625,0
350,24.106708526611328,0
350,24.05632972717285,0
350,24.461669921875,0
351,27.215858459472656,0
351,26.98872184753418,0
351,26.931236267089844,0
351,27.090314865112305,0
351,26.917394638061523,0
352,24.574527740478516,0
352,24.86038589477539,0
352,24.63379669189453,0
352,24.585460662841797,0
352,24.548551559448242,0
353,27.110374450683594,0
353,27.111034393310547,0
353,27.03121566772461,0
353,27.105857849121094,0
353,26.94670867919922,0
354,27.349349975585938,0
354,27.14849090576172,0
354,27.447214126586914,0
354,27.391719818115234,0
354,27.13947296142578,0
355,26.225807189941406,0
355,26.212574005126953,0
355,26.196300506591797,0
355,26.299171447753906,0
355,26.31119155883789,0
356,26.736413955688477,0
356,26.897077560424805,0
356,26.8713436126709,0
356,26.87004852294922,0
356,26.71118927001953,0
357,25.575138092041016,0
357,25.80855941772461,0
357,25.73886489868164,0
357,25.755706787109375,0
357,25.912879943847656,0
358,26.128280639648438,0
358,26.292129516601562,0
358,26.29820442199707,0
358,26.194995880126953,0
358,26.107135772705078,0
359,23.80733871459961,0
359,23.872547149658203,0
359,23.930809020996094,0
359,23.66252899169922,0
359,23.87110137939453,0
360,26.685043334960938,0
360,26.72272300720215,0
360,26.55113983154297,0
360,26.70181655883789,0
360,26.705875396728516,0
361,24.603757858276367,0
361,24.851634979248047,0
361,24.673229217529297,0
361,24.981958389282227,0
361,24.748769760131836,0
362,24.507400512695312,0
362,24.836822509765625,0
362,24.703020095825195,0
362,24.473472595214844,0
362,24.418441772460938,0
363,24.737709045410156,0
363,24.69974136352539,0
363,24.636146545410156,0
363,24.5529727935791,0
363,24.588165283203125,0
364,26.407756805419922,0
364,26.46817398071289,0
364,26.160541534423828,0
364,26.23828887939453,0
364,26.169811248779297,0
365,26.27480697631836,0
365,26.315052032470703,0
365,26.284196853637695,0
365,26.34377670288086,0
365,26.102354049682617,0
366,25.725061416625977,0
366,25.621427536010742,0
366,25.683364868164062,0
366,25.715103149414062,0
366,25.824947357177734,0
367,23.688661575317383,0
367,23.544517517089844,0
367,23.641910552978516,0
367,23.494047164916992,0
367,23.489459991455078,0
368,22.416305541992188,0
368,22.465307235717773,0
368,22.50240135192871,0
368,22.54975128173828,0
368,22.275955200195312,0
369,27.121414184570312,0
369,26.879117965698242,0
369,26.928049087524414,0
369,27.28289031982422,0
369,26.990949630737305,0
370,25.965105056762695,0
370,25.772661209106445,0
370,25.91127586364746,0
370,25.7439022064209,0
370,25.792587280273438,0
371,24.652076721191406,0
371,24.61964988708496,0
371,24.765954971313477,0
371,24.63298797607422,0
371,24.59006118774414,0
372,22.13408660888672,0
372,22.07357406616211,0
372,22.185155868530273,0
372,22.142974853515625,0
372,22.11764907836914,0
373,25.087326049804688,0
373,24.720800399780273,0
373,24.78323745727539,0
373,24.624935150146484,0
373,24.48236656188965,0
374,22.9432315826416,0
374,22.876075744628906,0
374,23.227428436279297,0
374,23.028564453125,0
374,23.167003631591797,0
375,23.62649917602539,0
375,23.417505264282227,0
375,23.648094177246094,0
375,23.146121978759766,0
375,23.376998901367188,0
376,22.8680419921875,0
376,22.85342025756836,0
376,23.025028228759766,0
376,22.784435272216797,0
376,23.109657287597656,0
377,24.451112747192383,0
377,24.32714080810547,0
377,24.255722045898438,0
377,24.254398345947266,0
377,24.179676055908203,0
378,24.653423309326172,0
378,24.513534545898438,0
378,24.671615600585938,0
378,24.667682647705078,0
378,25.054428100585938,0
379,22.736530303955078,0
379,22.526355743408203,0
379,22.806541442871094,0
379,22.596485137939453,0
379,22.409561157226562,0
380,23.149951934814453,0
380,23.216392517089844,0
380,23.216989517211914,0
380,23.169036865234375,0
380,23.00412368774414,0
381,22.694673538208008,0
381,22.81744384765625,0
381,22.576534271240234,0
381,22.534927368164062,0
381,22.499740600585938,0
382,22.389278411865234,0
382,21.965415954589844,0
382,21.976449966430664,0
382,21.914886474609375,0
382,21.9642276763916,0
383,20.53439712524414,0
383,20.656951904296875,0
383,20.529701232910156,0
383,20.441722869873047,0
383,20.323673248291016,0
384,24.01926040649414,0
384,23.978469848632812,0
384,24.058780670166016,0
384,24.159912109375,0
384,24.056337356567383,0
385,21.585952758789062,0
385,21.538047790527344,0
385,21.2951717376709,0
385,21.3480167388916,0
385,21.458969116210938,0
386,20.21828842163086,0
386,20.181888580322266,0
386,20.06234359741211,0
386,20.077543258666992,0
386,20.037425994873047,0
387,23.440885543823242,0
387,23.185901641845703,0
387,23.242172241210938,0
387,23.0603084564209,0
387,23.295412063598633,0
388,23.803028106689453,0
388,23.8559627532959,0
388,23.726703643798828,0
388,23.75006103515625,0
388,24.05679702758789,0
389,23.678829193115234,0
389,23.644981384277344,0
389,23.480113983154297,0
389,23.32749366760254,0
389,23.370498657226562,0
390,24.175079345703125,0
390,24.223247528076172,0
390,24.132221221923828,0
390,24.288311004638672,0
390,23.983360290527344,0
391,21.600156784057617,0
391,21.550609588623047,0
391,21.579069137573242,0
391,21.484268188476562,0
391,21.44344711303711,0
392,21.258892059326172,0
392,21.308462142944336,0
392,21.25600814819336,0
392,21.294328689575195,0
392,21.200408935546875,0
393,21.466306686401367,0
393,21.470073699951172,0
393,21.66777229309082,0
393,21.380535125732422,0
393,21.440879821777344,0
394,20.995986938476562,0
394,21.333080291748047,0
394,21.327369689941406,0
394,20.999553680419922,0
394,20.993946075439453,0
395,24.191692352294922,0
395,23.912513732910156,0
395,24.00076675415039,0
395,23.696903228759766,0
395,24.095508575439453,0
396,23.19070053100586,0
396,22.917081832885742,0
396,23.277250289916992,0
396,22.89905548095703,0
396,23.358943939208984,0
397,21.945659637451172,0
397,21.690101623535156,0
397,21.71595001220703,0
397,21.658536911010742,0
397,21.612205505371094,0
398,22.743078231811523,0
398,22.688997268676758,0
398,22.678306579589844,0
398,22.875808715820312,0
398,22.591217041015625,0
399,22.00627326965332,0
399,22.015403747558594,0
399,22.01198959350586,0
399,21.868755340576172,0
399,21.945709228515625,0
400,21.449581146240234,0
400,21.719085693359375,0
400,21.340576171875,0
400,21.63504409790039,0
400,21.420778274536133,0
401,22.571622848510742,0
401,22.621204376220703,0
401,22.730117797851562,0
401,22.52077865600586,0
401,22.662385940551758,0
402,22.726879119873047,0
402,22.467845916748047,0
402,22.109848022460938,0
402,22.166275024414062,0
402,22.100299835205078,0
403,20.869632720947266,0
403,20.969181060791016,0
403,20.83130645751953,0
403,20.92567253112793,0
403,20.842145919799805,0
404,22.197237014770508,0
404,22.198278427124023,0
404,22.37230682373047,0
404,22.157726287841797,0
404,22.34210205078125,0
405,21.4262752532959,0
405,21.72735023498535,0
405,21.274185180664062,0
405,21.471452713012695,0
405,21.405376434326172,0
406,21.745695114135742,0
406,21.65035057067871,0
406,21.778335571289062,0
406,21.803924560546875,0
406,21.78619384765625,0
407,21.387271881103516,0
407,21.113338470458984,0
407,21.392669677734375,0
407,21.098175048828125,0
407,21.344039916992188,0
408,19.283658981323242,0
408,19.180824279785156,0
408,19.309234619140625,0
408,19.273998260498047,0
408,19.326499938964844,0
409,21.391845703125,0
409,21.05844497680664,0
409,21.24770736694336,0
409,21.10854148864746,0
409,20.986371994018555,0
410,20.543106079101562,0
410,20.58974266052246,0
410,20.60504722595215,0
410,20.59485626220703,0
410,20.440570831298828,0
411,18.934795379638672,0
411,18.905292510986328,0
411,18.89452362060547,0
411,19.01193618774414,0
411,18.800575256347656,0
412,22.15141487121582,0
412,21.96710205078125,0
412,22.10608673095703,0
412,21.85037612915039,0
412,21.887664794921875,0
413,23.490478515625,0
413,23.282119750976562,0
413,23.47174072265625,0
413,23.38787841796875,0
413,23.3613338470459,0
414,20.875099182128906,0
414,20.856355667114258,0
414,20.940927505493164,0
414,20.841644287109375,0
414,20.660694122314453,0
415,21.53293800354004,0
415,21.60852813720703,0
415,21.60734748840332,0
415,21.414268493652344,0
415,21.53115463256836,0
416,21.268224716186523,0
416,21.046382904052734,0
416,20.948307037353516,0
416,21.142688751220703,0
416,20.947311401367188,0
417,20.078468322753906,0
417,20.04878044128418,0
417,20.238262176513672,0
417,19.974613189697266,0
417,20.03140640258789,0
418,20.6517333984375,0
418,20.675582885742188,0
418,20.444717407226562,0
418,20.574298858642578,0
418,20.78482437133789,0
419,18.679128646850586,0
419,18.722810745239258,0
419,18.647396087646484,0
419,18.80314826965332,0
419,18.569488525390625,0
420,21.441076278686523,0
420,21.91095733642578,0
420,21.456024169921875,0
420,21.443878173828125,0
420,21.256919860839844,0
421,21.48038673400879,0
421,21.573225021362305,0
421,21.28631591796875,0
421,21.29763412475586,0
421,21.270030975341797,0
422,20.70014190673828,0
422,20.64537811279297,0
422,20.959800720214844,0
422,20.646106719970703,0
422,20.509746551513672,0
423,18.924232482910156,0
423,18.877418518066406,0
423,18.931961059570312,0
423,19.073762893676758,0
423,18.946548461914062,0
424,19.9691162109375,0
424,19.875999450683594,0
424,20.014606475830078,0
424,19.926998138427734,0
424,19.990280151367188,0
425,20.293472290039062,0
425,20.229736328125,0
425,20.372455596923828,0
425,20.33372688293457,0
425,20.199539184570312,0
426,21.822765350341797,0
426,21.980592727661133,0
426,21.799821853637695,0
426,21.511999130249023,0
426,21.43665885925293,0
427,19.31354522705078,0
427,19.291423797607422,0
427,19.39960289001465,0
427,19.231287002563477,0
427,19.256221771240234,0
428,21.249460220336914,0
428,21.20500946044922,0
428,21.216283798217773,0
428,21.192588806152344,0
428,21.153738021850586,0
429,21.280290603637695,0
429,21.33898162841797,0
429,21.6278018951416,0
429,21.52895736694336,0
429,21.45766258239746,0
430,19.057077407836914,0
430,19.139183044433594,0
430,19.261165618896484,0
430,19.34961700439453,0
430,19.13104248046875,0
431,20.47047233581543,0
431,20.373252868652344,0
431,20.45713233947754,0
431,20.24414825439453,0
431,20.357044219970703,0
432,19.742347717285156,0
432,19.62496566772461,0
432,19.572845458984375,0
432,19.577247619628906,0
432,19.47435760498047,0
433,18.380069732666016,0
433,18.349992752075195,0
433,18.60768699645996,0
433,18.52939224243164,0
433,18.30139923095703,0
434,21.074161529541016,0
434,21.232101440429688,0
434,21.575511932373047,0
434,21.1121883392334,0
434,20.932462692260742,0
435,19.116243362426758,0
435,19.119121551513672,0
435,19.130020141601562,0
435,19.174192428588867,0
435,19.166887283325195,0
436,16.514545440673828,0
436,16.52263069152832,0
436,16.33045196533203,0
436,16.3419189453125,0
436,16.48769760131836,0
437,17.174598693847656,0
437,17.136146545410156,0
437,17.10527801513672,0
437,17.1412296295166,0
437,17.233625411987305,0
438,18.514850616455078,0
438,18.527362823486328,0
438,18.35895538330078,0
438,18.387392044067383,0
438,18.24106216430664,0
439,19.25609588623047,0
439,19.365468978881836,0
439,19.167076110839844,0
439,19.202068328857422,0
439,19.002933502197266,0
440,17.691070556640625,0
440,17.519500732421875,0
440,17.539138793945312,0
440,17.500255584716797,0
440,17.851232528686523,0
441,18.12053680419922,0
441,18.419387817382812,0
441,18.3013916015625,0
441,17.972675323486328,0
441,18.048080444335938,0
442,19.95893096923828,0
442,19.81729507446289,0
442,19.754104614257812,0
442,19.811382293701172,0
442,19.640483856201172,0
443,18.83843994140625,0
443,18.64966583251953,0
443,18.469440460205078,0
443,18.437240600585938,0
443,18.486318588256836,0
444,18.929162979125977,0
444,18.780733108520508,0
444,18.869155883789062,0
444,18.84234619140625,0
444,18.851991653442383,0
445,17.978988647460938,0
445,17.760143280029297,0
445,17.8691463470459,0
445,18.018905639648438,0
445,18.34630584716797,0
446,18.36783218383789,0
446,18.24727439880371,0
446,18.2716064453125,0
446,18.12487030029297,0
446,18.160640716552734,0
447,20.476741790771484,0
447,20.453125,0
447,20.322216033935547,0
447,20.223360061645508,0
447,20.249889373779297,0
448,19.80259895324707,0
448,19.693490982055664,0
448,19.64415740966797,0
448,19.499250411987305,0
448,19.50176429748535,0
449,17.402847290039062,0
449,17.44211196899414,0
449,17.42987823486328,0
449,17.328739166259766,0
449,17.31519317626953,0
450,18.812679290771484,0
450,18.85596466064453,0
450,18.764934539794922,0
450,18.76378631591797,0
450,18.71661949157715,0
451,19.884292602539062,0
451,19.927589416503906,0
451,19.64697265625,0
451,19.73365020751953,0
451,19.906169891357422,0
452,18.902803421020508,0
452,18.934770584106445,0
452,19.028186798095703,0
452,18.884857177734375,0
452,18.924718856811523,0
453,18.063236236572266,0
453,18.12371063232422,0
453,18.1115665435791,0
453,18.089181900024414,0
453,17.976367950439453,0
454,18.593475341796875,0
454,18.55354881286621,0
454,18.582740783691406,0
454,18.481660842895508,0
454,18.627246856689453,0
455,20.126232147216797,0
455,20.191612243652344,0
455,20.34811019897461,0
455,20.130672454833984,0
455,20.016338348388672,0
456,17.17490005493164,0
456,17.219539642333984,0
456,17.23106575012207,0
456,17.16437339782715,0
456,17.220447540283203,0
457,18.41956329345703,0
457,18.323902130126953,0
457,18.378786087036133,0
457,18.239795684814453,0
457,18.30219268798828,0
458,18.028959274291992,0
458,18.07642364501953,0
458,18.048498153686523,0
458,18.033205032348633,0
458,17.967266082763672,0
459,17.803401947021484,0
459,17.86176872253418,0
459,17.790260314941406,0
459,17.86551856994629,0
459,17.772323608398438,0
460,16.114238739013672,0
460,16.164573669433594,0
460,16.12765884399414,0
460,16.04802894592285,0
460,16.04694938659668,0
461,17.795982360839844,0
461,17.59754180908203,0
461,17.693008422851562,0
461,17.580459594726562,0
461,17.556480407714844,0
462,17.095945358276367,0
462,17.111377716064453,0
462,16.92181968688965,0
462,17.01313591003418,0
462,16.975393295288086,0
463,17.625015258789062,0
463,17.62404441833496,0
463,17.548860549926758,0
463,17.763019561767578,0
463,17.505516052246094,0
464,18.99324607849121,0
464,19.12682342529297,0
464,18.980083465576172,0
464,18.98154067993164,0
464,19.00613021850586,0
465,17.153249740600586,0
465,16.965747833251953,0
465,16.925657272338867,0
465,16.944570541381836,0
465,16.86128807067871,0
466,19.38405990600586,0
466,18.829004287719727,0
466,18.93645477294922,0
466,18.681259155273438,0
466,18.686420440673828,0
467,17.549213409423828,0
467,17.58913230895996,0
467,17.610252380371094,0
467,17.71493148803711,0
