streamline_index,hausdorff_distance
1970,36.5988655090332
1971,30.09994888305664
1972,24.1873779296875
1973,27.60596466064453
1974,29.387874603271484
1975,29.8267822265625
1976,20.820804595947266
1977,32.81006622314453
1978,29.31949234008789
1979,44.49652862548828
1980,30.388343811035156
1981,34.275413513183594
1982,23.78975486755371
1983,24.301971435546875
1984,37.272422790527344
1985,26.731752395629883
1986,26.605697631835938
1987,27.30596160888672
1988,30.31243133544922
1989,28.179004669189453
1990,23.65232276916504
1991,23.19894027709961
1992,23.191146850585938
1993,34.112911224365234
1994,34.84754943847656
1995,28.037208557128906
1996,48.089111328125
1997,24.90144157409668
1998,30.19864845275879
1999,21.840293884277344
2000,27.512714385986328
2001,41.99210739135742
2002,35.664886474609375
2003,31.862049102783203
2004,22.193645477294922
2005,29.425138473510742
2006,32.119136810302734
2007,25.583675384521484
2008,26.066120147705078
2009,29.690792083740234
2010,27.72770881652832
2011,28.427127838134766
2012,22.23847198486328
2013,24.288410186767578
2014,39.18022155761719
2015,21.380680084228516
2016,26.791955947875977
2017,31.40008544921875
2018,31.244220733642578
2019,36.88446807861328
2020,22.76205062866211
2021,26.22433090209961
2022,28.56063461303711
2023,27.36916732788086
2024,23.12410545349121
2025,26.482147216796875
2026,26.226770401000977
2027,33.88154602050781
2028,27.04698944091797
2029,26.603485107421875
2030,19.20438003540039
2031,32.0511589050293
2032,26.074871063232422
2033,20.975719451904297
2034,24.83310317993164
2035,32.74635314941406
2036,30.72005844116211
2037,34.43269348144531
2038,32.69082260131836
2039,39.986534118652344
2040,23.096759796142578
2041,28.719709396362305
2042,25.345298767089844
2043,25.69208526611328
2044,23.113161087036133
2045,21.12228775024414
2046,32.53337478637695
2047,26.619033813476562
2048,30.479015350341797
2049,33.09553527832031
2050,26.25216293334961
2051,23.46080780029297
2052,32.05572509765625
2053,26.847501754760742
2054,25.277753829956055
2055,28.283607482910156
2056,39.75349426269531
2057,22.06133270263672
2058,35.70123291015625
2059,38.01599884033203
2060,26.8083438873291
2061,43.36933898925781
2062,21.232322692871094
2063,23.44495964050293
2064,37.230140686035156
2065,30.273099899291992
2066,22.214447021484375
2067,29.411115646362305
2068,38.06806182861328
2069,23.066028594970703
2070,25.77173614501953
2071,27.34955596923828
2072,29.508323669433594
2073,22.755569458007812
2074,44.39540481567383
2075,25.195098876953125
2076,33.812320709228516
2077,25.99956512451172
2078,31.082176208496094
2079,25.59453582763672
2080,26.567169189453125
2081,35.43052291870117
2082,27.8262996673584
2083,24.06452178955078
2084,34.82233810424805
2085,41.929534912109375
2086,30.36050796508789
2087,27.272701263427734
2088,28.444622039794922
2089,27.63190460205078
2090,22.203960418701172
2091,22.802213668823242
2092,27.950424194335938
2093,28.194828033447266
2094,38.005409240722656
2095,30.06407928466797
2096,29.834440231323242
2097,27.336162567138672
2098,36.095672607421875
2099,27.744964599609375
2100,19.4886474609375
2101,27.667888641357422
2102,22.12740707397461
2103,21.327119827270508
2104,26.304080963134766
2105,25.01814842224121
2106,33.74531555175781
2107,21.217836380004883
2108,21.460933685302734
2109,26.26427459716797
2110,29.476242065429688
2111,26.37240219116211
2112,28.231037139892578
2113,34.43437194824219
2114,25.942981719970703
2115,38.606773376464844
2116,36.5723762512207
2117,26.77169418334961
2118,21.642457962036133
2119,20.565757751464844
2120,23.094316482543945
2121,28.004446029663086
2122,31.550979614257812
2123,21.004619598388672
2124,17.429746627807617
2125,24.374881744384766
2126,30.263856887817383
2127,16.794578552246094
2128,40.89295959472656
2129,21.268848419189453
2130,28.717689514160156
2131,39.336090087890625
2132,26.94196319580078
2133,31.478965759277344
2134,36.40892028808594
2135,23.102867126464844
2136,27.441177368164062
2137,33.92337417602539
2138,28.009281158447266
2139,28.322406768798828
2140,24.21073341369629
2141,30.529247283935547
2142,30.052104949951172
2143,25.250864028930664
2144,27.637474060058594
2145,25.086078643798828
2146,17.246294021606445
2147,42.43199920654297
2148,38.965824127197266
2149,22.033679962158203
2150,24.99026107788086
2151,19.41313934326172
2152,26.72797393798828
2153,24.104949951171875
2154,41.92339324951172
2155,33.07850646972656
2156,29.110082626342773
2157,28.063777923583984
2158,25.576677322387695
2159,22.094524383544922
2160,35.5135498046875
2161,36.083702087402344
2162,29.310741424560547
2163,19.59788703918457
2164,30.144676208496094
2165,34.8487548828125
2166,23.6042537689209
2167,31.444766998291016
2168,22.607696533203125
2169,41.20421600341797
2170,22.673933029174805
2171,17.28018569946289
2172,27.145286560058594
2173,22.57705307006836
2174,27.033626556396484
2175,24.161666870117188
2176,23.496023178100586
2177,28.341751098632812
2178,33.912715911865234
2179,26.9478702545166
2180,23.724735260009766
2181,37.617469787597656
2182,31.1375789642334
2183,23.226028442382812
2184,29.306488037109375
2185,35.0885009765625
2186,27.51461410522461
2187,28.615352630615234
2188,20.038061141967773
2189,25.24651527404785
2190,34.42515563964844
2191,22.56020736694336
2192,23.150516510009766
2193,34.44985580444336
2194,23.88431167602539
2195,25.6822509765625
2196,30.417177200317383
2197,27.17538833618164
2198,23.145912170410156
2199,25.246339797973633
2200,34.03980255126953
2201,25.828750610351562
2202,23.781253814697266
2203,29.715728759765625
2204,27.16353988647461
2205,35.914249420166016
2206,30.556381225585938
2207,22.738554000854492
2208,24.219154357910156
2209,28.85428810119629
2210,26.71027946472168
2211,20.58252716064453
2212,36.098899841308594
2213,28.20592498779297
2214,29.958354949951172
2215,28.429096221923828
2216,22.930644989013672
2217,21.70892333984375
2218,24.289888381958008
2219,42.86140441894531
2220,27.030006408691406
2221,25.654510498046875
2222,35.11460876464844
2223,25.8857421875
2224,23.059724807739258
2225,27.93593406677246
2226,23.05237579345703
2227,29.606040954589844
2228,24.05023193359375
2229,25.658523559570312
2230,33.7031135559082
2231,22.91182518005371
2232,33.88568878173828
2233,23.819639205932617
2234,17.67011260986328
2235,28.22571563720703
2236,30.454328536987305
2237,26.913326263427734
2238,32.871116638183594
2239,35.38383483886719
2240,27.14056396484375
2241,22.56279182434082
2242,25.870161056518555
2243,27.287750244140625
2244,19.89708709716797
2245,33.05106735229492
2246,28.28126335144043
2247,37.66523742675781
2248,35.80717468261719
2249,23.123443603515625
2250,26.884252548217773
2251,24.822750091552734
2252,41.15827178955078
2253,36.363121032714844
2254,24.457115173339844
2255,21.305278778076172
2256,28.83194351196289
2257,28.91175079345703
2258,30.544300079345703
2259,35.011810302734375
2260,25.761322021484375
2261,32.80751037597656
2262,29.824251174926758
2263,38.80937194824219
2264,29.09019660949707
2265,31.020023345947266
2266,27.44671058654785
2267,28.446815490722656
2268,30.442249298095703
2269,20.071455001831055
2270,24.20168685913086
2271,31.097545623779297
2272,16.45376968383789
2273,26.77865219116211
2274,25.290019989013672
2275,25.35332489013672
2276,22.71759796142578
2277,41.618743896484375
2278,33.38604736328125
2279,30.01436996459961
2280,25.30368423461914
2281,18.211809158325195
2282,31.188749313354492
2283,18.78817367553711
2284,24.683000564575195
2285,26.627450942993164
2286,24.098918914794922
2287,32.62068176269531
2288,27.93082046508789
2289,27.302820205688477
2290,27.129474639892578
2291,24.47873306274414
2292,30.114601135253906
2293,27.34477996826172
2294,25.835750579833984
2295,26.643138885498047
2296,21.73861312866211
2297,30.95576286315918
2298,26.889175415039062
2299,26.800838470458984
2300,30.041767120361328
2301,29.362716674804688
2302,42.814151763916016
2303,37.542457580566406
2304,22.987285614013672
2305,31.89434051513672
2306,21.403545379638672
2307,22.149696350097656
2308,33.597652435302734
2309,35.877803802490234
2310,23.691665649414062
2311,25.948759078979492
2312,19.540996551513672
2313,23.984432220458984
2314,30.798839569091797
2315,46.36522674560547
2316,30.43229103088379
2317,30.46586036682129
2318,25.67508316040039
2319,23.71843910217285
2320,22.3565673828125
2321,24.450275421142578
2322,29.579416275024414
2323,25.717693328857422
2324,28.265018463134766
2325,27.892131805419922
2326,27.256717681884766
2327,22.036733627319336
2328,22.916879653930664
2329,18.672536849975586
2330,30.894723892211914
2331,24.76339340209961
2332,41.23997116088867
2333,29.149517059326172
2334,29.986297607421875
2335,21.220279693603516
2336,22.78935432434082
2337,23.18614959716797
2338,24.06113624572754
2339,27.87313461303711
2340,22.576086044311523
2341,29.301462173461914
2342,35.74098205566406
2343,35.88920974731445
2344,24.850139617919922
2345,23.4190731048584
2346,24.76968002319336
2347,28.696704864501953
2348,25.305347442626953
2349,36.5604248046875
2350,22.013063430786133
2351,37.145538330078125
2352,26.35250473022461
2353,19.64227294921875
2354,27.55205726623535
2355,26.118785858154297
2356,21.12069320678711
2357,22.075429916381836
2358,27.985897064208984
2359,27.76310157775879
2360,28.588130950927734
2361,27.580656051635742
2362,36.703704833984375
2363,29.47694206237793
2364,36.4591064453125
2365,38.312950134277344
2366,23.28731346130371
2367,30.588211059570312
2368,20.039222717285156
2369,31.60260009765625
2370,29.065284729003906
2371,34.49375915527344
2372,29.624553680419922
2373,22.470212936401367
2374,22.308670043945312
2375,22.97948455810547
2376,28.274242401123047
2377,27.384769439697266
2378,20.190216064453125
2379,29.603397369384766
2380,32.281028747558594
2381,22.378707885742188
2382,22.373918533325195
2383,28.749759674072266
2384,30.012901306152344
2385,19.645431518554688
2386,29.52265167236328
2387,33.13530731201172
2388,18.45067024230957
2389,46.47601318359375
2390,26.503032684326172
2391,20.351211547851562
2392,29.46628761291504
2393,39.981651306152344
2394,24.816265106201172
2395,26.112682342529297
2396,24.229854583740234
2397,32.93535614013672
2398,19.832313537597656
2399,35.88854217529297
2400,25.99847984313965
2401,26.852855682373047
2402,21.732967376708984
2403,24.441225051879883
2404,29.220989227294922
2405,29.80061912536621
2406,41.01495361328125
2407,25.094499588012695
2408,26.361719131469727
2409,34.213645935058594
2410,28.8193416595459
2411,24.488937377929688
2412,21.60448455810547
2413,24.19990348815918
2414,21.452945709228516
2415,36.17304611206055
2416,30.202754974365234
2417,24.56450653076172
2418,34.09618377685547
2419,30.054901123046875
2420,30.654521942138672
2421,22.75783348083496
2422,31.789669036865234
2423,24.454559326171875
2424,37.11949157714844
2425,21.22582244873047
2426,26.71800422668457
2427,23.697006225585938
2428,32.96989059448242
2429,27.20242691040039
2430,21.774381637573242
2431,34.76366424560547
2432,29.46165657043457
2433,33.06123352050781
2434,25.300268173217773
2435,25.27643585205078
2436,24.68362045288086
2437,26.98008155822754
2438,23.35549545288086
2439,28.639175415039062
2440,25.241870880126953
2441,28.44220733642578
2442,33.416229248046875
2443,23.345569610595703
2444,26.519702911376953
2445,34.68382263183594
2446,29.762537002563477
2447,20.342315673828125
2448,33.37896728515625
2449,38.413551330566406
2450,26.625579833984375
2451,33.18430709838867
2452,29.66914939880371
2453,42.3780517578125
2454,29.613811492919922
2455,23.193695068359375
2456,20.81160545349121
2457,23.983409881591797
2458,28.56482696533203
2459,36.998512268066406
2460,32.16640090942383
2461,31.853485107421875
2462,26.04218864440918
2463,31.890338897705078
2464,22.490768432617188
2465,23.714832305908203
2466,29.203338623046875
2467,34.82102966308594
2468,31.03948211669922
2469,22.21896743774414
2470,36.60038757324219
2471,27.103408813476562
2472,35.14512252807617
2473,19.961843490600586
2474,27.357894897460938
2475,39.12788391113281
2476,31.753368377685547
2477,25.562267303466797
2478,24.489360809326172
2479,47.286865234375
2480,20.977603912353516
2481,22.20177459716797
2482,25.94655990600586
2483,33.478515625
2484,29.615966796875
2485,38.939109802246094
2486,31.18073272705078
2487,28.798505783081055
2488,24.71980857849121
2489,30.647632598876953
2490,33.238868713378906
2491,28.608009338378906
2492,17.650745391845703
2493,29.167282104492188
2494,22.80758285522461
2495,33.28947448730469
2496,28.192546844482422
2497,25.857078552246094
2498,22.83517837524414
2499,29.781070709228516
2500,23.87069320678711
2501,28.871967315673828
2502,34.54103469848633
2503,22.199188232421875
2504,25.61822509765625
2505,23.67001724243164
2506,32.51131057739258
2507,27.16192626953125
2508,33.293678283691406
2509,15.167637825012207
2510,27.323894500732422
2511,27.155479431152344
2512,21.98078155517578
2513,24.310129165649414
2514,25.96025848388672
2515,24.730987548828125
2516,25.493480682373047
2517,26.739181518554688
2518,35.02915954589844
2519,22.84342384338379
2520,21.673311233520508
2521,33.089759826660156
2522,33.52922058105469
2523,34.38494110107422
2524,23.963764190673828
2525,26.074466705322266
2526,28.076618194580078
2527,24.66674041748047
2528,35.082374572753906
2529,30.29159927368164
2530,34.127113342285156
2531,28.516490936279297
2532,39.121971130371094
2533,27.952911376953125
2534,26.901729583740234
2535,34.13423538208008
2536,34.34297180175781
2537,29.41507339477539
2538,22.60494613647461
2539,32.59021759033203
2540,20.06463050842285
2541,23.36841583251953
2542,34.4794921875
2543,21.182294845581055
2544,37.49835968017578
2545,21.464645385742188
2546,28.121917724609375
2547,29.70867156982422
2548,31.390722274780273
2549,26.171092987060547
2550,26.472137451171875
2551,27.622819900512695
2552,31.625286102294922
2553,28.302440643310547
2554,22.444698333740234
2555,24.53564453125
2556,28.755966186523438
2557,47.28700637817383
2558,22.566434860229492
2559,35.380157470703125
2560,21.347814559936523
2561,28.010360717773438
2562,26.243080139160156
2563,20.582805633544922
2564,26.1778621673584
2565,25.11995506286621
2566,22.423959732055664
2567,25.71586799621582
2568,36.419525146484375
2569,33.90809631347656
2570,26.883056640625
2571,28.81471824645996
2572,27.131027221679688
2573,30.374202728271484
2574,23.04910659790039
2575,20.059432983398438
2576,41.85630798339844
2577,36.272911071777344
2578,30.787574768066406
2579,35.73354721069336
2580,32.15083694458008
2581,27.207687377929688
2582,24.90631675720215
2583,35.17060470581055
2584,25.858753204345703
2585,30.48775291442871
2586,25.767436981201172
2587,21.93761444091797
2588,23.655725479125977
2589,23.456409454345703
2590,30.614107131958008
2591,20.848346710205078
2592,29.02511978149414
2593,23.25336456298828
2594,30.040740966796875
2595,27.393932342529297
2596,22.756166458129883
2597,26.730846405029297
2598,23.330020904541016
2599,30.183719635009766
2600,32.56557083129883
2601,39.87040710449219
2602,34.96947479248047
2603,41.07386016845703
2604,31.572303771972656
2605,29.035659790039062
2606,29.1457576751709
2607,31.24899673461914
2608,23.297077178955078
2609,26.992042541503906
2610,22.07909393310547
2611,27.20108985900879
2612,28.844520568847656
2613,25.068111419677734
2614,30.695571899414062
2615,27.45153045654297
2616,31.157943725585938
2617,23.8621826171875
2618,28.237545013427734
2619,27.06314468383789
2620,21.838397979736328
2621,21.44858169555664
2622,32.28409957885742
2623,28.98446273803711
2624,32.563472747802734
2625,23.34086799621582
2626,27.61676788330078
2627,34.26640319824219
2628,20.799407958984375
2629,25.975738525390625
2630,41.293174743652344
2631,40.084327697753906
2632,21.865325927734375
2633,32.37925720214844
2634,32.347957611083984
2635,24.324779510498047
2636,28.59130859375
2637,24.246850967407227
2638,26.65846824645996
2639,17.97884178161621
2640,32.30202102661133
2641,29.871421813964844
2642,25.13424301147461
2643,24.072166442871094
2644,30.95384407043457
2645,28.49117660522461
2646,22.179786682128906
2647,26.60527801513672
2648,28.2169189453125
2649,41.75556182861328
2650,38.67144775390625
2651,29.651700973510742
2652,40.067718505859375
2653,29.85173797607422
2654,32.44858932495117
2655,30.016002655029297
2656,21.072261810302734
2657,29.76508331298828
2658,37.294288635253906
2659,26.915775299072266
2660,22.267742156982422
2661,33.49412536621094
2662,27.951520919799805
2663,26.070232391357422
2664,25.47366714477539
2665,38.18720626831055
2666,25.855680465698242
2667,28.764141082763672
2668,21.897506713867188
2669,26.413875579833984
2670,31.1429443359375
2671,20.599811553955078
2672,31.688495635986328
2673,23.75543212890625
2674,31.28097915649414
2675,31.011436462402344
2676,24.52322769165039
2677,28.071258544921875
2678,25.88690185546875
2679,25.830841064453125
2680,32.46726989746094
2681,24.1173095703125
2682,29.873180389404297
2683,27.243457794189453
2684,25.420848846435547
2685,28.108930587768555
2686,26.59981346130371
2687,24.25586700439453
2688,29.31863784790039
2689,29.313753128051758
2690,26.746456146240234
2691,28.956233978271484
2692,40.26734161376953
2693,38.21195983886719
2694,29.874496459960938
2695,32.802581787109375
2696,22.40702247619629
2697,23.937030792236328
2698,21.810588836669922
2699,35.00881576538086
2700,27.162015914916992
2701,22.619773864746094
2702,25.654491424560547
2703,39.4301872253418
2704,25.950952529907227
2705,33.38442611694336
2706,39.091880798339844
2707,27.139663696289062
2708,27.039148330688477
2709,34.52177429199219
2710,37.148948669433594
2711,29.78636932373047
2712,37.97093200683594
2713,21.116050720214844
2714,26.0260009765625
2715,29.842208862304688
2716,23.772933959960938
2717,18.835769653320312
2718,39.735755920410156
2719,25.692142486572266
2720,30.615114212036133
2721,23.809782028198242
2722,21.894052505493164
2723,28.02529525756836
2724,25.407154083251953
2725,26.685306549072266
2726,39.46458435058594
2727,29.061677932739258
2728,24.286407470703125
2729,30.58592414855957
2730,29.620433807373047
2731,26.336210250854492
2732,17.955581665039062
2733,36.01932907104492
2734,28.200374603271484
2735,30.4329833984375
2736,25.497089385986328
2737,25.202564239501953
2738,26.664325714111328
2739,28.612369537353516
2740,35.835968017578125
2741,20.754436492919922
2742,29.904926300048828
2743,23.181964874267578
2744,26.17007827758789
2745,21.335599899291992
2746,24.854032516479492
2747,37.7371711730957
2748,27.163982391357422
2749,30.25794219970703
2750,24.426410675048828
2751,36.818603515625
2752,29.085378646850586
2753,24.760910034179688
2754,26.036640167236328
2755,28.469724655151367
2756,30.438642501831055
2757,28.078327178955078
2758,38.17667007446289
2759,21.767803192138672
2760,21.642850875854492
2761,28.175621032714844
2762,32.32143020629883
2763,22.8454647064209
2764,28.30291748046875
2765,26.53482437133789
2766,28.221277236938477
2767,33.74506759643555
2768,46.25619125366211
2769,23.44248390197754
2770,21.504243850708008
2771,26.70414161682129
2772,20.112504959106445
2773,27.556556701660156
2774,21.998870849609375
2775,28.113178253173828
2776,24.68431854248047
2777,30.31903076171875
2778,20.560169219970703
2779,26.10787582397461
2780,34.931644439697266
2781,30.420795440673828
2782,22.296554565429688
2783,34.27616882324219
2784,21.420230865478516
2785,25.63117790222168
2786,21.995162963867188
2787,28.88868522644043
2788,27.007352828979492
2789,54.29698944091797
2790,31.868526458740234
2791,22.790498733520508
2792,23.97582244873047
2793,22.29205322265625
2794,31.714141845703125
2795,31.477676391601562
2796,23.070507049560547
2797,32.6807861328125
2798,31.245086669921875
2799,19.724712371826172
2800,22.279823303222656
2801,28.66223907470703
2802,25.586044311523438
2803,31.327800750732422
2804,24.605937957763672
2805,25.65770721435547
2806,33.70369338989258
2807,35.44557571411133
2808,33.515052795410156
2809,23.086334228515625
2810,31.198993682861328
2811,36.49971008300781
2812,32.01639175415039
2813,28.048095703125
2814,27.621435165405273
2815,29.11568832397461
2816,28.405277252197266
2817,34.61708068847656
2818,25.872514724731445
2819,23.294260025024414
2820,31.415260314941406
2821,29.39156723022461
2822,21.97942352294922
2823,35.2481689453125
2824,31.27493667602539
2825,38.101478576660156
2826,32.81904602050781
2827,28.007715225219727
2828,30.26540756225586
2829,26.022491455078125
2830,41.30839157104492
2831,28.468656539916992
2832,26.518423080444336
2833,22.7396297454834
2834,22.2366886138916
2835,33.88916015625
2836,40.73457717895508
2837,32.8683967590332
2838,28.686382293701172
2839,24.672727584838867
2840,35.55664825439453
2841,30.268627166748047
2842,47.2596435546875
2843,29.107105255126953
2844,25.195880889892578
2845,24.176128387451172
2846,24.970813751220703
2847,22.852882385253906
2848,31.427032470703125
2849,29.73963165283203
2850,31.023632049560547
2851,32.265830993652344
2852,36.62746810913086
2853,29.291671752929688
2854,26.323265075683594
2855,36.26427459716797
2856,20.98851776123047
2857,31.562564849853516
2858,23.231529235839844
2859,30.157928466796875
2860,32.43324661254883
2861,24.848529815673828
2862,25.18358612060547
2863,27.07097625732422
2864,24.453022003173828
2865,21.322860717773438
2866,31.094377517700195
2867,30.961122512817383
2868,29.55781364440918
2869,31.637691497802734
2870,31.90747833251953
2871,27.588321685791016
2872,25.14187240600586
2873,29.28509521484375
2874,22.847667694091797
2875,23.33495330810547
2876,34.11360549926758
2877,30.390491485595703
2878,19.112356185913086
2879,28.18150520324707
2880,29.023521423339844
2881,28.372100830078125
2882,32.163082122802734
2883,36.61698913574219
2884,28.518964767456055
2885,32.164710998535156
2886,39.14331817626953
2887,22.884899139404297
2888,21.323518753051758
2889,23.16026496887207
2890,21.124845504760742
2891,26.076141357421875
2892,26.5043888092041
2893,25.674898147583008
2894,20.483285903930664
2895,31.824657440185547
2896,29.263626098632812
2897,21.740673065185547
2898,28.450550079345703
2899,20.30541229248047
2900,23.398242950439453
2901,26.0275936126709
2902,36.01597213745117
2903,37.147239685058594
2904,25.235980987548828
2905,28.18045425415039
2906,22.856775283813477
2907,36.194984436035156
2908,20.482784271240234
2909,40.116668701171875
2910,25.16416358947754
2911,29.18122673034668
2912,31.384963989257812
2913,23.16362762451172
2914,26.17015838623047
2915,25.293560028076172
2916,27.87318992614746
2917,19.842405319213867
2918,23.755760192871094
2919,22.86302375793457
2920,30.48386573791504
2921,39.11589813232422
2922,27.037185668945312
2923,21.771007537841797
2924,25.24903678894043
2925,35.483585357666016
2926,28.51669692993164
2927,30.011512756347656
2928,28.53919219970703
2929,25.02813720703125
2930,33.70718765258789
2931,22.19354248046875
2932,33.72252655029297
2933,26.343914031982422
2934,26.08637046813965
2935,36.500465393066406
2936,26.14674186706543
2937,22.77732276916504
2938,26.187339782714844
2939,27.608558654785156
2940,31.40252685546875
2941,21.76792335510254
2942,18.118858337402344
2943,34.54298400878906
2944,20.165287017822266
2945,20.90613555908203
2946,35.37607955932617
2947,29.19668197631836
2948,23.249710083007812
2949,25.970844268798828
2950,23.36642074584961
2951,31.362098693847656
2952,30.73593521118164
2953,28.10052490234375
2954,26.998390197753906
2955,26.49847412109375
2956,30.065935134887695
2957,31.132293701171875
2958,31.447792053222656
2959,24.014080047607422
2960,25.206157684326172
2961,23.1550235748291
2962,16.17133331298828
2963,22.421886444091797
2964,20.27339744567871
2965,25.776905059814453
2966,43.60881805419922
2967,26.832164764404297
2968,23.041011810302734
2969,31.5102481842041
2970,22.395038604736328
2971,31.40774154663086
2972,27.34540557861328
2973,28.36382293701172
2974,38.58032989501953
2975,21.49740219116211
2976,18.624889373779297
2977,18.73746681213379
2978,21.175073623657227
2979,22.827800750732422
2980,22.579225540161133
2981,27.795677185058594
2982,27.936107635498047
2983,29.064035415649414
2984,29.795820236206055
2985,33.113792419433594
2986,32.19780731201172
2987,23.670963287353516
2988,24.376100540161133
2989,27.15873146057129
2990,30.890377044677734
2991,20.886524200439453
2992,24.943431854248047
2993,29.3527889251709
2994,39.187408447265625
2995,19.962799072265625
2996,25.770357131958008
2997,23.822921752929688
2998,42.48851013183594
2999,23.698375701904297
3000,32.824710845947266
3001,33.19782257080078
3002,31.923095703125
3003,28.588008880615234
3004,26.95032501220703
3005,30.414051055908203
3006,30.392303466796875
3007,27.29139518737793
3008,31.09056854248047
3009,17.730680465698242
3010,27.13547134399414
3011,34.78431701660156
3012,27.790287017822266
3013,41.39567184448242
3014,27.995532989501953
3015,22.910594940185547
3016,23.920799255371094
3017,25.397212982177734
3018,27.84218978881836
3019,27.552061080932617
3020,26.61177635192871
3021,24.11090087890625
3022,37.43086242675781
3023,27.94135284423828
3024,31.378192901611328
3025,25.883892059326172
3026,34.110801696777344
3027,22.427644729614258
3028,34.459346771240234
3029,31.622737884521484
3030,24.65791893005371
3031,39.22716522216797
3032,25.333763122558594
3033,28.029855728149414
3034,27.2520751953125
3035,41.15319061279297
3036,34.067596435546875
3037,40.120460510253906
3038,25.82029151916504
3039,32.36956787109375
3040,38.180355072021484
3041,20.840375900268555
3042,36.513916015625
3043,27.099288940429688
3044,33.45772933959961
3045,34.525352478027344
3046,31.272716522216797
3047,17.587509155273438
3048,24.311344146728516
3049,19.67522621154785
3050,25.990901947021484
3051,33.54377365112305
3052,29.024993896484375
3053,27.0271053314209
3054,31.630735397338867
3055,32.5276985168457
3056,30.060184478759766
3057,23.03974151611328
3058,29.866008758544922
3059,44.684486389160156
3060,27.416339874267578
3061,30.67868423461914
3062,31.374326705932617
3063,32.682437896728516
3064,33.35277557373047
3065,28.16285514831543
3066,27.146507263183594
3067,29.01895523071289
3068,38.932464599609375
3069,39.82048034667969
3070,28.77170181274414
3071,24.430767059326172
3072,40.226806640625
3073,25.910707473754883
3074,45.085384368896484
3075,23.747526168823242
3076,29.71371078491211
3077,32.76751708984375
3078,29.141883850097656
3079,26.290327072143555
3080,31.741954803466797
3081,24.121383666992188
3082,40.552494049072266
3083,28.988779067993164
3084,27.771099090576172
3085,23.104310989379883
3086,29.920394897460938
3087,21.875545501708984
3088,25.909622192382812
3089,37.628387451171875
3090,35.31439971923828
3091,31.84345054626465
3092,20.57101821899414
3093,34.52481460571289
3094,27.462692260742188
3095,24.516342163085938
3096,30.940204620361328
3097,24.529970169067383
3098,27.639127731323242
3099,41.378570556640625
3100,27.011220932006836
3101,31.09834098815918
3102,25.539058685302734
3103,30.006107330322266
3104,28.680431365966797
3105,35.3138313293457
3106,23.14008903503418
3107,23.028457641601562
3108,22.453575134277344
3109,23.071176528930664
3110,31.945770263671875
3111,22.22369384765625
3112,29.183399200439453
3113,36.767662048339844
3114,28.323299407958984
3115,33.809730529785156
3116,21.60726547241211
3117,33.01181411743164
3118,20.817058563232422
3119,24.42042350769043
3120,24.820817947387695
3121,26.68765640258789
3122,32.26036834716797
3123,25.892807006835938
3124,25.852977752685547
3125,25.78892707824707
3126,28.823745727539062
3127,25.63201904296875
3128,32.60847091674805
3129,27.85763168334961
3130,28.472179412841797
3131,28.347820281982422
3132,34.728179931640625
3133,26.149457931518555
3134,23.105987548828125
3135,28.664989471435547
3136,33.42596435546875
3137,27.64215660095215
3138,22.239063262939453
3139,24.239479064941406
3140,39.463409423828125
3141,41.82386779785156
3142,27.849376678466797
3143,30.960487365722656
3144,38.822898864746094
3145,25.156753540039062
3146,27.886253356933594
3147,24.72064208984375
3148,27.10442352294922
3149,21.715599060058594
3150,23.410573959350586
3151,25.156002044677734
3152,30.394485473632812
3153,36.12669372558594
3154,29.499122619628906
3155,31.840057373046875
3156,22.154064178466797
3157,32.337345123291016
3158,35.091575622558594
3159,30.97494888305664
3160,29.93521499633789
3161,28.898048400878906
3162,29.720359802246094
3163,30.94668960571289
3164,26.292510986328125
3165,25.24213409423828
3166,27.170034408569336
3167,24.569549560546875
3168,29.799251556396484
3169,34.947975158691406
3170,21.745210647583008
3171,24.304912567138672
3172,39.59601593017578
3173,33.999847412109375
3174,30.882919311523438
3175,24.783109664916992
3176,31.42535400390625
3177,19.430435180664062
3178,26.378036499023438
3179,23.208332061767578
3180,25.0911865234375
3181,21.444612503051758
3182,29.788909912109375
3183,27.523117065429688
3184,26.809280395507812
3185,25.906827926635742
3186,29.420791625976562
3187,26.266565322875977
3188,30.52913475036621
3189,29.644794464111328
3190,26.45018768310547
3191,28.997501373291016
3192,39.36210632324219
3193,27.7355899810791
3194,24.809642791748047
3195,28.794841766357422
3196,24.322620391845703
3197,24.749034881591797
3198,25.829750061035156
3199,36.973785400390625
3200,27.28860855102539
3201,36.17975616455078
3202,17.93677520751953
3203,31.797231674194336
3204,38.807891845703125
3205,18.779268264770508
3206,28.012279510498047
3207,34.42128372192383
3208,26.388254165649414
3209,27.585237503051758
3210,27.5150146484375
3211,36.550575256347656
3212,27.139028549194336
3213,22.191951751708984
3214,31.991901397705078
3215,36.03153991699219
3216,26.82615852355957
3217,25.23754119873047
3218,25.504751205444336
3219,24.108816146850586
3220,29.607521057128906
3221,33.09486770629883
3222,25.61562728881836
3223,33.58221435546875
3224,26.154155731201172
3225,25.095600128173828
3226,27.247577667236328
3227,32.22782897949219
3228,23.546581268310547
3229,17.93457794189453
3230,25.77446746826172
3231,28.24127960205078
3232,28.807300567626953
3233,19.605854034423828
3234,41.3187255859375
3235,23.906644821166992
3236,29.725757598876953
3237,26.992624282836914
3238,21.632949829101562
3239,28.07744598388672
3240,19.353811264038086
3241,23.761211395263672
